-2.110187197104096413e-03,-8.174416143447160721e-04,5.173355102539062500e+00,1.393794895626602415e+00
-7.811190560460090637e-03,-2.993181813508272171e-03,5.373942852020263672e+00,1.385728898809752474e+00
6.593748694285750389e-04,9.260823571821674705e-05,5.574481010437011719e+00,1.395086332011122199e+00
5.026009865105152130e-03,7.616430521011352539e-03,5.774990081787109375e+00,1.386768512628029582e+00
-1.546456944197416306e-03,6.129341665655374527e-03,5.975314617156982422e+00,1.387098071406926092e+00
8.839797228574752808e-03,7.196255028247833252e-04,6.175663948059082031e+00,1.392581188378001711e+00
1.702379900962114334e-03,2.922456478700041771e-03,6.376203536987304688e+00,1.385110676060293811e+00
3.573743393644690514e-03,-3.665477270260453224e-03,6.577022075653076172e+00,1.391492769569043775e+00
4.288976080715656281e-03,5.950450897216796875e-03,6.776959419250488281e+00,1.391125320333697513e+00
-1.688525197096168995e-03,1.598398783244192600e-03,6.978001117706298828e+00,1.390279287150596899e+00
3.556235926225781441e-03,2.427163999527692795e-03,7.178369998931884766e+00,1.394754230169139575e+00
-4.566090181469917297e-03,-1.551489913254044950e-05,7.378975391387939453e+00,1.389682926647936245e+00
-1.261533237993717194e-03,2.353438409045338631e-03,7.579568386077880859e+00,1.394893194393397096e+00
1.008254243060946465e-03,9.856467368081212044e-04,7.780133724212646484e+00,1.388913105395141567e+00
-5.331056192517280579e-03,-3.790772985666990280e-03,7.980912685394287109e+00,1.391405529691780218e+00
1.751059200614690781e-03,4.018079780507832766e-04,8.181154251098632812e+00,1.396792492977614097e+00
5.157649051398038864e-03,-4.048143164254724979e-04,8.381836891174316406e+00,1.391579527525836468e+00
3.047430887818336487e-03,-1.446595066227018833e-03,8.582703590393066406e+00,1.397912110081564574e+00
1.219775993376970291e-02,8.022019639611244202e-03,8.782554626464843750e+00,1.396919616915432094e+00
7.691302336752414703e-03,1.602418837137520313e-03,8.983659744262695312e+00,1.393327655333554072e+00
-7.992642931640148163e-03,9.549381211400032043e-03,9.183465003967285156e+00,1.396559753751831945e+00
-9.449760429561138153e-03,4.081441555172204971e-03,9.384065628051757812e+00,1.389822006716567637e+00
-9.910673834383487701e-03,5.501278676092624664e-03,9.584829330444335938e+00,1.394136168579267698e+00
-7.327890489250421524e-03,6.677026394754648209e-03,9.785562515258789062e+00,1.386549847179837425e+00
-1.078281924128532410e-02,1.452951808460056782e-03,9.986465454101562500e+00,1.389321880823689348e+00
-2.599138766527175903e-03,6.432272959500551224e-03,1.018636131286621094e+01,1.395226923589029777e+00
-1.067548152059316635e-02,7.306119892746210098e-03,1.038690567016601562e+01,1.389322954611094119e+00
-7.052677217870950699e-03,-4.842232912778854370e-03,1.058763599395751953e+01,1.397721331650640941e+00
-3.671353682875633240e-03,-8.420287631452083588e-04,1.078810024261474609e+01,1.392923005599093766e+00
-1.103682816028594971e-02,3.220056649297475815e-03,1.098860836029052734e+01,1.394866844067903511e+00
1.166356014437042177e-04,9.573367424309253693e-03,1.118887329101562500e+01,1.400651478734336486e+00
-4.786818288266658783e-03,1.104552112519741058e-02,1.138936233520507812e+01,1.392948794274111668e+00
-2.746541984379291534e-03,1.586259901523590088e-02,1.159015274047851562e+01,1.398337995717892746e+00
-5.740167573094367981e-03,5.406895652413368225e-03,1.179040813446044922e+01,1.389021571885621142e+00
-2.867747098207473755e-03,2.968161832541227341e-03,1.199114799499511719e+01,1.391719398317623035e+00
1.091487574740312994e-04,5.360292736440896988e-03,1.219172763824462891e+01,1.391773706266135280e+00
-2.442341065034270287e-03,7.347316481173038483e-03,1.239240169525146484e+01,1.386468543693033739e+00
4.297775216400623322e-03,4.574766382575035095e-03,1.259299278259277344e+01,1.397599858283931518e+00
2.284132642671465874e-03,1.650019176304340363e-02,1.279349803924560547e+01,1.388218281567426216e+00
-5.651382729411125183e-03,1.570876687765121460e-02,1.299502563476562500e+01,1.392293494126972231e+00
1.259927824139595032e-02,1.342509500682353973e-02,1.319415760040283203e+01,1.386896421114675482e+00
1.539654564112424850e-02,2.002561092376708984e-02,1.339526748657226562e+01,1.391602943698174277e+00
9.860530495643615723e-03,1.175644248723983765e-02,1.359558582305908203e+01,1.396309466281673073e+00
2.470480045303702354e-03,3.570147557184100151e-03,1.379555416107177734e+01,1.386848747375045710e+00
2.133871195837855339e-03,1.050878595560789108e-02,1.399618434906005859e+01,1.389696879942837970e+00
-6.507535581476986408e-04,6.918407976627349854e-03,1.419678306579589844e+01,1.394664551286743270e+00
4.927806090563535690e-03,1.388459000736474991e-02,1.439778995513916016e+01,1.393894565263555263e+00
5.787196569144725800e-03,1.135563105344772339e-02,1.459803485870361328e+01,1.393321699709139772e+00
-1.243210630491375923e-03,7.961533032357692719e-03,1.479797554016113281e+01,1.387666553716701445e+00
-2.661269856616854668e-03,4.369276575744152069e-03,1.499848270416259766e+01,1.389300179575321925e+00
3.564590588212013245e-04,6.114653777331113815e-03,1.519929599761962891e+01,1.392113638984493473e+00
-2.796466462314128876e-03,5.570082925260066986e-03,1.539995670318603516e+01,1.384352976564011684e+00
1.139389700256288052e-03,3.364888951182365417e-03,1.560060596466064453e+01,1.393922891194424141e+00
1.816037460230290890e-03,3.620208473876118660e-03,1.580130958557128906e+01,1.389613905404095240e+00
2.712723799049854279e-03,6.440646830014884472e-04,1.600201225280761719e+01,1.392658366300602246e+00
1.099261548370122910e-02,2.425662009045481682e-03,1.620243453979492188e+01,1.393444311193652752e+00
5.366856697946786880e-03,2.128145657479763031e-03,1.640299224853515625e+01,1.385398793024144481e+00
4.723103251308202744e-03,7.553992327302694321e-03,1.660407066345214844e+01,1.394207360106848093e+00
-1.020844373852014542e-02,-1.022632233798503876e-02,1.680341911315917969e+01,1.395944637754903184e+00
-9.719188325107097626e-03,-2.653718460351228714e-03,1.700493621826171875e+01,1.397272559763850452e+00
8.529022336006164551e-03,5.196454469114542007e-03,1.720417594909667969e+01,1.395380858634715837e+00
-3.688796190544962883e-03,2.681241312529891729e-04,1.740517997741699219e+01,1.387532402077489513e+00
4.044942092150449753e-03,-6.272394675761461258e-03,1.760560989379882812e+01,1.396044969124705881e+00
-3.148093586787581444e-03,-1.073921681381762028e-03,1.780615043640136719e+01,1.388866223119221477e+00
-4.522694274783134460e-03,1.393884303979575634e-03,1.800672531127929688e+01,1.390336388423330405e+00
-2.959802281111478806e-03,3.661526832729578018e-03,1.820741844177246094e+01,1.392254026518259469e+00
-6.220062263309955597e-03,9.633846580982208252e-03,1.840797805786132812e+01,1.387909482220257118e+00
-2.970908069983124733e-03,1.014121156185865402e-02,1.860866546630859375e+01,1.396193236848893182e+00
-4.207332618534564972e-03,1.045428309589624405e-02,1.880942153930664062e+01,1.389068334878681643e+00
2.863597357645630836e-03,1.512678060680627823e-02,1.901015281677246094e+01,1.392561974988174134e+00
5.789974820800125599e-04,2.544857095927000046e-03,1.921021842956542969e+01,1.395757137136165005e+00
-6.209281273186206818e-03,6.897154729813337326e-03,1.941095161437988281e+01,1.388706554323341003e+00
9.258810896426439285e-04,5.680202972143888474e-03,1.961155891418457031e+01,1.401313800829079748e+00
-6.617823150008916855e-03,8.371520787477493286e-03,1.981206130981445312e+01,1.390076767733976482e+00
-9.102989919483661652e-03,1.163304783403873444e-02,2.001270103454589844e+01,1.393559551228046534e+00
-7.746228482574224472e-03,-4.555027466267347336e-03,2.021229171752929688e+01,1.395060881310161927e+00
-1.489755697548389435e-02,-3.456351812928915024e-03,2.041306495666503906e+01,1.392113896534971307e+00
-4.200209863483905792e-03,-1.076380489394068718e-03,2.061336898803710938e+01,1.397976704112410262e+00
-4.497236106544733047e-03,-1.083304267376661301e-02,2.081389808654785156e+01,1.391856756364848069e+00
-9.558033198118209839e-03,-1.066963560879230499e-02,2.101516532897949219e+01,1.397418495233837321e+00
5.606142338365316391e-03,-2.244442002847790718e-03,2.121507263183593750e+01,1.399925763094821196e+00
1.434986572712659836e-02,4.735730588436126709e-03,2.141707038879394531e+01,1.401522718550040736e+00
-1.834091381169855595e-03,-4.788848105818033218e-03,2.161603355407714844e+01,1.403592554266452019e+00
-1.206112839281558990e-02,-4.875849932432174683e-03,2.181591796875000000e+01,1.399288109158736138e+00
-3.538177115842700005e-03,-4.196776077151298523e-03,2.201731681823730469e+01,1.394622403083263684e+00
8.438709191977977753e-03,-1.161239575594663620e-03,2.221709442138671875e+01,1.391423849362292575e+00
-1.921946997754275799e-03,1.709088566713035107e-03,2.241813278198242188e+01,1.384397356882315799e+00
3.751287236809730530e-03,3.165776433888822794e-04,2.261883544921875000e+01,1.396184856616500047e+00
7.896652445197105408e-03,1.540775783360004425e-02,2.281837272644042969e+01,1.397281426834737772e+00
8.733621216379106045e-04,7.397853769361972809e-03,2.302000045776367188e+01,1.398356683584052185e+00
2.343381568789482117e-02,2.808575518429279327e-03,2.321871757507324219e+01,1.390583251629196049e+00
6.373704411089420319e-03,8.401950821280479431e-03,2.342106437683105469e+01,1.393846197874986093e+00
9.559458121657371521e-03,2.907413057982921600e-03,2.362051391601562500e+01,1.396329964887982111e+00
2.300830744206905365e-02,-1.041224412620067596e-02,2.382577133178710938e+01,1.368143243628831662e+00
6.578243523836135864e-02,-2.208234928548336029e-02,2.401590156555175781e+01,1.333849173902587504e+00
